sample_date,sample_id,state,location_type,water_source,season,ph,turbidity_ntu,tds_mg_l,dissolved_oxygen_mg_l,bod_mg_l,fecal_coliform_mpn,total_coliform_mpn,nitrate_mg_l,fluoride_mg_l,chloride_mg_l,hardness_mg_l,temperature_c,arsenic_ug_l,iron_mg_l,population_served,sanitation_access_percent,cholera_outbreak,typhoid_outbreak,dysentery_outbreak,hepatitis_a_outbreak,overall_outbreak
2024-03-22 11:56:47.027135144,WQ009175,Assam,Rural,Well,Pre-Monsoon,8.5,1.99,312.61,3.74,0.5,10.67,27.39,4.8,0.77,6.83,61.05,32.21,4.81,0.44,500,100,0,0,0,0,0
2024-03-22 13:06:52.107473832,WQ009176,Assam,Urban,Hand Pump,Monsoon,7.78,4.38,437.7,7.61,1.66,52.39,154.69,23.49,0.13,85.15,83.42,30.07,5.65,0.58,200,80,0,0,0,0,0
2024-03-22 14:16:57.187812520,WQ009177,Assam,Rural,Pond,Monsoon,7.24,29.41,416.14,5.65,0.83,15.53,53.43,7.24,0.51,5.0,135.46,26.96,0.69,0.22,50,60,1,1,1,0,1
2024-03-22 15:27:02.268151208,WQ009178,Mizoram,Urban,Stream,Monsoon,7.36,13.34,333.65,8.76,6.77,188.28,394.8,6.66,0.44,51.71,147.07,23.87,10.3,0.23,50,60,1,1,0,1,1
2024-03-22 16:37:07.348489904,WQ009179,Tripura,Urban,Stream,Pre-Monsoon,8.95,2.46,282.76,7.94,4.87,44.95,135.23,49.97,0.07,5.0,67.18,24.38,6.54,0.48,100,80,0,0,0,0,0
2024-03-22 17:47:12.428828592,WQ009180,Assam,Rural,Spring,Post-Monsoon,7.63,2.96,301.74,5.19,0.5,141.31,437.13,3.97,0.5,13.59,41.14,23.63,27.38,0.19,100,60,0,0,0,1,1
2024-03-22 18:57:17.509167280,WQ009181,Meghalaya,Rural,Well,Monsoon,6.07,55.39,50.0,7.15,2.41,19.26,40.07,3.48,0.44,29.19,100.82,27.71,4.48,1.71,100,80,0,1,0,0,1
2024-03-22 20:07:22.589505968,WQ009182,Meghalaya,Rural,River,Post-Monsoon,7.97,1.42,186.45,3.0,7.94,5.26,15.99,3.48,0.07,70.31,127.36,24.0,3.79,0.11,50,60,0,0,0,0,0
2024-03-22 21:17:27.669844656,WQ009183,Assam,Rural,Pond,Monsoon,6.54,38.12,281.28,7.24,2.51,12.3,35.11,0.49,0.2,5.0,136.67,23.67,2.47,0.1,500,60,0,0,1,0,1
2024-03-22 22:27:32.750183344,WQ009184,Manipur,Rural,Hand Pump,Monsoon,6.99,23.36,357.02,5.78,1.7,237.41,576.5,17.65,0.97,74.41,119.25,27.22,1.77,1.61,1000,60,1,1,1,1,1
2024-03-22 23:37:37.830522040,WQ009185,Manipur,Rural,River,Pre-Monsoon,7.09,6.65,432.94,5.32,4.59,0.65,1.62,4.23,0.84,26.21,81.91,25.58,7.61,0.12,100,100,0,0,0,0,0
2024-03-23 00:47:42.910860728,WQ009186,Manipur,Urban,River,Pre-Monsoon,6.43,6.85,269.53,6.84,7.56,0.15,0.43,60.0,0.02,51.06,171.41,26.31,4.35,1.37,1000,80,0,0,0,0,0
2024-03-23 01:57:47.991199416,WQ009187,Manipur,Rural,Stream,Monsoon,6.85,9.62,445.49,8.64,1.34,88.2,243.7,0.78,0.34,85.95,82.85,24.69,3.14,0.03,200,80,1,0,0,1,1
2024-03-23 03:07:53.071538104,WQ009188,Assam,Rural,Spring,Monsoon,7.37,10.11,318.0,8.97,0.55,279.1,941.58,9.09,1.7,64.11,144.54,27.05,0.79,0.15,1000,60,0,1,1,1,1
2024-03-23 04:17:58.151876792,WQ009189,Arunachal Pradesh,Rural,Spring,Monsoon,7.19,27.83,299.47,8.35,4.86,61.12,211.29,11.72,0.76,5.0,15.0,28.39,0.26,0.15,50,60,1,1,0,0,1
2024-03-23 05:28:03.232215480,WQ009190,Mizoram,Rural,Stream,Post-Monsoon,7.38,11.66,357.27,6.12,4.19,33.96,98.33,11.47,0.07,46.11,79.27,26.67,1.93,0.6,500,60,0,0,0,0,0
2024-03-23 06:38:08.312554168,WQ009191,Arunachal Pradesh,Rural,Pond,Monsoon,6.44,14.82,452.75,7.32,3.23,99.72,274.32,3.69,1.18,69.73,107.46,31.55,2.63,0.53,200,80,1,1,0,1,1
2024-03-23 07:48:13.392892864,WQ009192,Assam,Rural,Well,Monsoon,5.27,25.61,317.21,6.38,1.69,21.39,65.24,8.83,0.05,25.83,46.36,22.95,7.55,0.55,200,80,0,1,0,0,1
2024-03-23 08:58:18.473231552,WQ009193,Arunachal Pradesh,Rural,Hand Pump,Post-Monsoon,6.96,11.63,401.1,6.53,0.52,10.58,21.27,22.42,0.33,39.11,16.07,28.72,12.01,2.26,200,60,0,0,0,0,0
2024-03-23 10:08:23.553570240,WQ009194,Mizoram,Rural,Stream,Monsoon,7.04,7.06,454.39,9.01,4.2,7.69,24.23,0.71,0.85,36.4,114.87,27.37,9.17,0.75,200,100,0,0,0,0,0
2024-03-23 11:18:28.633908928,WQ009195,Mizoram,Urban,Hand Pump,Monsoon,5.0,17.09,426.28,11.73,1.0,44.31,89.35,4.87,0.29,5.0,57.83,24.93,11.1,0.6,100,20,1,1,0,0,1
2024-03-23 12:28:33.714247616,WQ009196,Assam,Rural,Stream,Monsoon,6.55,10.02,256.51,8.0,0.82,14.16,41.74,8.26,0.36,21.63,110.76,27.11,4.8,0.78,50,100,0,0,0,0,0
2024-03-23 13:38:38.794586304,WQ009197,Manipur,Rural,River,Monsoon,6.52,1.81,282.86,5.17,0.5,26.07,60.94,14.09,0.69,73.37,30.01,25.91,6.61,0.66,50,60,0,0,0,0,0
2024-03-23 14:48:43.874925000,WQ009198,Arunachal Pradesh,Rural,River,Monsoon,5.87,18.3,431.72,6.73,6.0,44.96,151.21,3.16,0.1,11.55,158.26,25.83,6.32,0.02,50,60,1,0,0,0,1
2024-03-23 15:58:48.955263688,WQ009199,Manipur,Rural,Stream,Winter,7.61,6.2,331.05,5.59,1.87,56.26,138.8,18.41,0.81,9.94,182.48,16.03,2.63,0.53,50,60,0,0,0,0,0
2024-03-23 17:08:54.035602376,WQ009200,Nagaland,Urban,Spring,Winter,7.76,0.76,240.9,8.56,0.54,47.8,111.14,11.39,0.4,82.19,15.0,14.13,11.02,0.28,100,80,0,0,0,0,0
2024-03-23 18:18:59.115941064,WQ009201,Arunachal Pradesh,Rural,Spring,Pre-Monsoon,8.45,0.51,356.22,8.26,4.04,50.38,170.98,1.1,0.24,23.94,16.19,25.46,1.47,1.88,100,80,0,0,0,0,0
2024-03-23 19:29:04.196279752,WQ009202,Meghalaya,Rural,Pond,Pre-Monsoon,6.98,2.01,458.9,6.13,2.25,2.07,5.01,11.8,0.05,64.65,137.03,24.3,18.58,0.29,50,100,0,0,0,0,0
2024-03-23 20:39:09.276618440,WQ009203,Nagaland,Urban,Stream,Pre-Monsoon,8.03,12.55,477.97,7.03,5.99,65.28,176.16,12.87,0.37,54.97,40.42,24.19,2.48,0.15,200,80,0,0,0,0,0
2024-03-23 21:49:14.356957128,WQ009204,Tripura,Rural,Well,Pre-Monsoon,6.34,0.46,492.95,4.57,3.05,8.97,26.09,12.68,2.47,100.86,141.63,26.56,4.89,0.96,200,60,0,0,0,0,0
2024-03-23 22:59:19.437295824,WQ009205,Arunachal Pradesh,Rural,Well,Post-Monsoon,6.7,4.32,354.46,2.49,4.07,11.53,36.13,10.38,0.28,47.8,52.61,29.37,28.33,0.13,200,80,0,0,0,0,0
2024-03-24 00:09:24.517634512,WQ009206,Assam,Rural,Well,Pre-Monsoon,7.54,1.38,403.48,4.49,0.5,45.64,137.56,15.65,0.46,29.62,94.09,25.13,1.76,0.02,100,80,0,0,0,0,0
2024-03-24 01:19:29.597973200,WQ009207,Tripura,Rural,River,Monsoon,6.08,5.12,504.67,5.77,0.5,57.62,117.3,5.64,0.44,74.64,65.98,23.0,2.62,0.67,200,20,1,0,0,0,1
2024-03-24 02:29:34.678311888,WQ009208,Manipur,Rural,Hand Pump,Monsoon,6.47,25.71,260.63,9.06,1.95,20.13,70.12,2.64,0.53,5.0,101.8,28.19,17.63,0.73,50,20,1,0,1,0,1
2024-03-24 03:39:39.758650576,WQ009209,Mizoram,Rural,River,Winter,7.67,13.31,486.86,5.96,4.34,47.52,150.28,24.29,0.0,10.52,56.84,20.42,2.55,0.71,2000,20,0,0,0,0,0
2024-03-24 04:49:44.838989264,WQ009210,Nagaland,Rural,Pond,Monsoon,6.6,15.19,447.72,4.41,3.06,87.45,256.39,8.58,0.14,8.64,64.46,26.35,12.31,0.07,100,40,1,1,1,1,1
2024-03-24 05:59:49.919327960,WQ009211,Arunachal Pradesh,Rural,Hand Pump,Winter,6.26,13.93,448.29,7.68,4.41,104.62,289.45,2.83,0.68,38.2,75.82,14.43,6.24,0.23,2000,60,0,0,0,0,0
2024-03-24 07:09:54.999666648,WQ009212,Arunachal Pradesh,Urban,Well,Post-Monsoon,6.53,13.61,113.52,4.95,1.89,15.2,53.12,6.69,0.52,34.55,94.33,27.83,2.98,0.06,100,20,0,1,0,0,1
2024-03-24 08:20:00.080005336,WQ009213,Assam,Rural,Hand Pump,Pre-Monsoon,6.78,1.75,273.09,2.81,0.5,81.51,208.75,21.31,0.1,16.96,19.15,27.73,22.05,1.33,200,60,1,0,0,0,1
2024-03-24 09:30:05.160344024,WQ009214,Meghalaya,Rural,Stream,Monsoon,7.07,18.12,263.68,6.78,0.5,124.6,384.17,2.03,0.15,5.0,39.32,25.69,2.1,0.13,500,100,1,1,1,1,1
2024-03-24 10:40:10.240682712,WQ009215,Assam,Urban,Stream,Monsoon,6.34,26.36,549.26,8.38,1.44,4.81,16.11,18.86,0.41,93.29,15.0,23.49,7.46,0.76,200,40,1,1,1,1,1
2024-03-24 11:50:15.321021400,WQ009216,Meghalaya,Rural,Stream,Pre-Monsoon,5.04,5.76,226.22,7.39,7.07,4.64,10.0,1.55,0.53,47.34,109.28,20.72,6.75,2.17,200,60,0,0,0,0,0
2024-03-24 13:00:20.401360096,WQ009217,Tripura,Rural,Pond,Post-Monsoon,7.63,11.47,200.71,7.54,3.71,17.98,53.78,14.98,0.14,57.7,132.59,26.98,9.35,0.28,500,40,0,0,0,0,0
2024-03-24 14:10:25.481698784,WQ009218,Arunachal Pradesh,Rural,Stream,Post-Monsoon,7.52,6.94,179.81,9.82,2.58,12.93,41.15,25.16,0.04,5.0,44.49,28.07,1.26,0.16,500,80,0,0,0,0,0
2024-03-24 15:20:30.562037472,WQ009219,Mizoram,Urban,Hand Pump,Pre-Monsoon,6.15,2.34,297.68,8.36,9.71,45.17,118.82,8.86,1.06,14.68,60.16,24.81,8.84,0.27,100,60,0,0,0,0,0
2024-03-24 16:30:35.642376160,WQ009220,Assam,Urban,Stream,Pre-Monsoon,6.09,8.1,406.44,7.38,0.5,51.85,158.69,0.34,0.09,105.95,148.95,29.94,10.87,0.77,100,40,0,0,0,0,0
2024-03-24 17:40:40.722714848,WQ009221,Assam,Rural,Stream,Post-Monsoon,8.08,6.21,607.06,7.16,2.05,55.5,121.75,3.95,0.08,76.86,71.15,28.87,8.34,0.19,100,20,0,0,0,0,0
2024-03-24 18:50:45.803053536,WQ009222,Nagaland,Urban,Stream,Winter,6.81,6.86,296.53,8.9,5.09,107.58,239.44,1.38,0.62,40.44,98.62,17.14,19.17,2.17,200,80,0,0,0,0,0
2024-03-24 20:00:50.883392224,WQ009223,Tripura,Rural,Hand Pump,Winter,7.6,0.7,243.89,4.72,0.5,25.89,79.54,17.09,0.19,5.0,122.29,20.45,5.2,0.84,100,40,0,0,0,0,0
2024-03-24 21:10:55.963730920,WQ009224,Assam,Urban,Hand Pump,Pre-Monsoon,6.44,0.94,568.24,1.39,5.42,7.64,16.33,15.23,0.06,64.63,43.94,24.28,24.2,0.25,100,80,0,0,0,0,0
2024-03-24 22:21:01.044069608,WQ009225,Arunachal Pradesh,Rural,Pond,Monsoon,7.12,29.5,589.64,6.28,3.01,178.0,417.1,1.21,1.51,30.32,19.18,25.12,1.01,1.13,200,100,1,1,1,1,1
2024-03-24 23:31:06.124408296,WQ009226,Arunachal Pradesh,Rural,Stream,Monsoon,5.86,9.88,103.71,7.75,2.64,19.53,46.24,1.48,0.11,38.59,48.8,30.12,2.86,0.16,50,60,0,0,0,0,0
2024-03-25 00:41:11.204746984,WQ009227,Meghalaya,Rural,River,Pre-Monsoon,7.34,1.7,277.54,6.23,9.05,18.91,53.97,1.54,0.6,36.24,52.7,24.96,6.21,0.16,500,60,0,0,0,0,0
2024-03-25 01:51:16.285085672,WQ009228,Arunachal Pradesh,Rural,Hand Pump,Post-Monsoon,7.29,0.68,380.24,4.52,0.56,0.45,1.4,4.72,0.35,25.19,96.52,24.27,4.53,1.4,100,60,0,0,0,0,0
2024-03-25 03:01:21.365424360,WQ009229,Meghalaya,Rural,River,Pre-Monsoon,5.35,2.14,376.26,8.09,10.01,43.59,134.33,1.92,0.05,5.0,139.65,21.27,5.09,0.82,1000,100,0,0,0,0,0
2024-03-25 04:11:26.445763056,WQ009230,Manipur,Rural,Stream,Post-Monsoon,7.1,2.45,660.21,9.67,7.02,62.07,212.77,7.0,0.14,52.62,15.0,24.95,18.6,0.64,100,100,0,0,0,0,0
2024-03-25 05:21:31.526101744,WQ009231,Tripura,Rural,Stream,Post-Monsoon,6.43,28.51,272.84,7.74,4.52,0.53,1.23,0.34,0.42,5.0,30.91,20.57,9.21,0.09,100,60,0,0,0,0,0
2024-03-25 06:31:36.606440432,WQ009232,Assam,Rural,Pond,Monsoon,7.47,31.48,189.4,5.23,7.05,34.77,101.97,15.24,0.14,5.0,66.66,29.51,18.91,0.72,100,80,1,0,1,0,1
2024-03-25 07:41:41.686779120,WQ009233,Arunachal Pradesh,Rural,Hand Pump,Winter,7.19,0.57,241.63,3.81,9.33,25.22,57.27,7.92,0.3,48.8,97.11,17.85,4.38,0.7,1000,60,0,0,0,0,0
2024-03-25 08:51:46.767117808,WQ009234,Tripura,Rural,River,Monsoon,6.4,24.15,502.56,5.43,2.25,11.28,37.85,15.39,0.22,52.59,170.84,23.63,6.25,0.36,50,20,1,0,1,1,1
2024-03-25 10:01:51.847456496,WQ009235,Manipur,Rural,Hand Pump,Monsoon,7.82,14.52,348.14,7.69,1.53,7.18,24.87,7.13,0.95,82.68,82.73,27.29,1.6,0.07,100,40,0,1,0,1,1
2024-03-25 11:11:56.927795184,WQ009236,Meghalaya,Urban,Pond,Post-Monsoon,5.48,1.82,574.15,5.59,1.56,83.69,177.66,0.74,1.22,10.48,102.14,24.87,1.47,0.83,50,40,1,1,0,0,1
2024-03-25 12:22:02.008133880,WQ009237,Assam,Rural,Well,Winter,8.54,9.61,440.47,2.8,0.71,71.04,232.72,2.89,0.33,100.81,112.45,20.65,4.81,0.2,50,80,1,0,0,0,1
2024-03-25 13:32:07.088472568,WQ009238,Assam,Rural,Stream,Post-Monsoon,8.5,0.21,255.06,7.18,1.97,49.33,133.16,0.81,0.68,59.01,63.1,24.81,28.03,0.04,1000,20,0,0,0,0,0
2024-03-25 14:42:12.168811256,WQ009239,Tripura,Urban,Hand Pump,Post-Monsoon,6.69,9.21,470.79,6.43,6.37,17.57,54.0,1.77,0.14,14.31,112.66,19.62,1.58,0.1,500,80,0,0,0,0,0
2024-03-25 15:52:17.249149944,WQ009240,Manipur,Rural,Hand Pump,Winter,7.71,15.8,518.35,4.81,1.32,10.39,32.3,10.97,0.35,15.04,102.27,14.05,3.45,0.37,2000,40,0,0,0,1,1
2024-03-25 17:02:22.329488632,WQ009241,Meghalaya,Rural,River,Pre-Monsoon,7.39,15.0,554.17,5.24,4.85,77.11,205.97,15.03,0.1,29.46,116.93,26.44,4.6,0.97,200,20,0,1,0,1,1
2024-03-25 18:12:27.409827320,WQ009242,Manipur,Rural,Hand Pump,Post-Monsoon,5.01,10.36,153.52,7.9,1.93,52.26,149.19,1.02,0.25,33.37,15.0,27.4,14.46,0.49,100,80,0,0,0,0,0
2024-03-25 19:22:32.490166016,WQ009243,Manipur,Rural,Well,Monsoon,6.51,47.76,389.3,4.92,0.78,115.85,257.79,0.28,0.04,5.0,85.79,27.61,0.8,0.03,50,40,1,1,1,1,1
2024-03-25 20:32:37.570504704,WQ009244,Manipur,Rural,Pond,Monsoon,5.59,21.5,193.92,6.2,2.67,261.63,907.88,14.26,0.37,32.04,116.06,29.47,14.29,0.05,1000,40,1,1,1,1,1
2024-03-25 21:42:42.650843392,WQ009245,Tripura,Rural,River,Post-Monsoon,5.92,8.12,308.63,6.0,7.62,78.78,270.54,3.03,0.21,89.14,64.95,28.05,6.01,0.16,50,60,0,0,0,0,0
2024-03-25 22:52:47.731182080,WQ009246,Arunachal Pradesh,Rural,Stream,Post-Monsoon,6.77,0.19,317.31,7.18,0.51,19.16,66.72,25.94,0.05,64.76,123.62,30.1,8.87,1.09,500,40,0,0,0,0,0
2024-03-26 00:02:52.811520768,WQ009247,Tripura,Rural,Hand Pump,Pre-Monsoon,6.8,1.34,389.45,3.22,1.99,51.61,152.1,4.23,0.9,19.87,19.94,24.11,4.83,0.03,100,80,0,0,0,0,0
2024-03-26 01:12:57.891859456,WQ009248,Tripura,Rural,Well,Pre-Monsoon,7.97,10.64,417.27,5.27,0.5,91.59,305.54,4.5,0.79,37.82,145.17,27.54,0.22,0.01,100,60,0,1,0,0,1
2024-03-26 02:23:02.972198144,WQ009249,Assam,Rural,Well,Winter,6.4,41.95,265.48,6.82,4.09,2.95,7.49,0.99,0.72,5.0,53.43,16.67,22.96,1.17,50,80,0,0,0,0,0
2024-03-26 03:33:08.052536840,WQ009250,Meghalaya,Rural,Pond,Pre-Monsoon,6.68,8.91,520.5,8.93,5.85,153.66,338.21,21.05,1.67,63.89,59.6,23.84,4.93,1.36,100,100,1,1,0,0,1
2024-03-26 04:43:13.132875528,WQ009251,Assam,Rural,Hand Pump,Winter,8.09,6.07,536.69,2.36,0.57,38.14,83.54,12.54,0.92,24.74,86.78,17.24,10.5,0.36,50,60,0,0,0,0,0
2024-03-26 05:53:18.213214216,WQ009252,Nagaland,Urban,Pond,Winter,6.85,1.42,376.1,2.59,0.64,84.96,257.24,4.72,0.58,20.11,102.77,18.88,7.05,1.28,100,80,1,0,0,0,1
2024-03-26 07:03:23.293552904,WQ009253,Assam,Rural,River,Post-Monsoon,6.59,20.68,591.53,5.34,0.5,35.04,122.22,19.36,0.14,31.69,98.17,23.57,4.05,0.17,1000,20,1,0,0,0,1
2024-03-26 08:13:28.373891592,WQ009254,Meghalaya,Urban,Pond,Monsoon,7.29,18.36,338.92,6.69,5.52,393.95,950.88,21.8,0.04,5.0,149.74,27.02,5.89,0.13,500,40,1,1,1,1,1
2024-03-26 09:23:33.454230280,WQ009255,Mizoram,Rural,Well,Monsoon,7.02,11.75,90.94,3.65,0.5,146.41,420.82,9.24,0.01,5.3,110.04,22.86,9.78,0.3,100,80,1,1,1,1,1
2024-03-26 10:33:38.534568976,WQ009256,Meghalaya,Rural,River,Pre-Monsoon,7.08,13.83,220.96,6.22,9.93,144.59,464.28,0.75,0.05,48.58,77.55,28.86,0.99,0.39,100,60,0,1,1,1,1
2024-03-26 11:43:43.614907664,WQ009257,Assam,Rural,Stream,Post-Monsoon,7.74,21.45,287.84,10.34,0.78,46.82,111.11,10.59,0.0,9.3,93.81,26.62,7.08,0.18,100,80,0,0,0,0,0
2024-03-26 12:53:48.695246352,WQ009258,Assam,Rural,River,Pre-Monsoon,6.0,3.25,478.84,7.13,2.53,0.34,0.98,18.33,0.05,59.65,18.82,21.41,4.05,0.33,2000,60,0,0,0,0,0
2024-03-26 14:03:53.775585040,WQ009259,Mizoram,Urban,Well,Post-Monsoon,6.53,5.08,212.59,9.98,4.54,14.73,31.71,16.41,0.46,24.04,103.81,27.72,11.98,0.56,1000,40,0,0,0,0,0
2024-03-26 15:13:58.855923728,WQ009260,Assam,Rural,Stream,Post-Monsoon,8.6,0.86,341.45,5.99,0.5,3.17,9.68,14.27,0.04,10.63,134.64,23.72,8.89,0.26,500,100,0,0,0,0,0
2024-03-26 16:24:03.936262416,WQ009261,Tripura,Rural,Spring,Monsoon,5.0,56.27,697.03,4.29,0.5,47.8,134.13,5.91,0.21,52.22,15.0,23.01,1.47,0.78,1000,20,1,1,0,1,1
2024-03-26 17:34:09.016601112,WQ009262,Tripura,Rural,Spring,Post-Monsoon,6.46,0.9,382.49,7.47,0.5,8.68,18.37,2.97,1.18,24.35,139.33,29.47,4.05,0.11,50,20,0,0,0,0,0
2024-03-26 18:44:14.096939800,WQ009263,Manipur,Rural,Pond,Monsoon,5.65,46.3,575.09,7.52,3.91,33.2,104.55,4.89,1.67,63.55,96.01,24.03,0.57,0.09,200,40,1,1,1,0,1
2024-03-26 19:54:19.177278488,WQ009264,Nagaland,Rural,Hand Pump,Monsoon,6.66,3.71,182.23,7.77,0.5,7.97,22.72,22.02,0.69,37.22,120.16,25.68,1.22,1.38,50,20,0,0,1,0,1
2024-03-26 21:04:24.257617176,WQ009265,Mizoram,Urban,Pond,Monsoon,7.08,41.9,66.96,2.24,1.51,110.04,350.28,3.31,0.85,53.79,50.07,26.77,5.48,0.94,500,40,1,1,1,1,1
2024-03-26 22:14:29.337955864,WQ009266,Assam,Rural,Stream,Monsoon,7.49,10.54,124.73,7.39,2.02,175.32,498.37,7.67,0.51,55.76,122.06,28.47,0.46,0.45,100,40,1,1,1,1,1
2024-03-26 23:24:34.418294552,WQ009267,Assam,Urban,Hand Pump,Post-Monsoon,6.67,6.28,501.69,2.33,6.05,38.73,112.31,7.89,1.51,77.26,34.23,28.92,0.27,1.87,200,100,0,0,0,0,0
2024-03-27 00:34:39.498633240,WQ009268,Assam,Rural,Well,Post-Monsoon,6.26,0.25,317.37,4.8,0.89,37.53,84.83,1.13,0.47,77.21,118.93,23.82,26.12,1.81,50,60,0,0,0,0,0
2024-03-27 01:44:44.578971936,WQ009269,Assam,Rural,River,Pre-Monsoon,5.84,3.51,304.1,6.56,3.89,87.49,206.09,7.17,0.68,40.23,103.88,26.04,0.89,0.51,50,20,1,0,0,0,1
2024-03-27 02:54:49.659310624,WQ009270,Assam,Rural,River,Post-Monsoon,7.04,4.76,591.19,4.72,1.31,16.75,54.96,13.07,0.35,50.91,170.02,20.92,6.46,0.04,100,80,0,0,0,0,0
2024-03-27 04:04:54.739649312,WQ009271,Meghalaya,Rural,Hand Pump,Post-Monsoon,8.7,0.1,502.36,6.54,3.05,78.65,231.57,20.97,0.13,50.78,74.87,26.51,4.5,0.19,500,40,0,1,0,0,1
2024-03-27 05:14:59.819988000,WQ009272,Tripura,Rural,River,Pre-Monsoon,6.53,7.57,415.29,4.65,1.48,42.38,100.74,1.19,0.69,28.92,71.47,30.34,14.42,1.04,50,100,0,0,0,0,0
2024-03-27 06:25:04.900326688,WQ009273,Nagaland,Rural,Pond,Post-Monsoon,6.94,12.78,517.79,5.85,6.03,8.93,26.51,10.56,0.15,34.7,15.0,26.48,6.73,0.12,50,40,0,0,0,0,0
2024-03-27 07:35:09.980665376,WQ009274,Meghalaya,Rural,Spring,Pre-Monsoon,7.11,0.18,328.55,7.4,1.11,43.06,140.65,43.52,0.07,55.15,48.52,28.82,1.66,0.02,1000,20,0,0,0,0,0
2024-03-27 08:45:15.061004072,WQ009275,Manipur,Rural,River,Post-Monsoon,6.66,4.75,398.83,8.67,3.54,3.46,7.17,3.28,1.04,37.38,162.92,28.42,3.79,0.33,50,60,0,0,0,0,0
2024-03-27 09:55:20.141342760,WQ009276,Meghalaya,Rural,Well,Post-Monsoon,8.14,0.24,180.35,5.21,2.55,43.58,115.05,15.77,0.35,48.81,196.32,29.09,2.57,0.49,50,80,0,0,0,0,0
2024-03-27 11:05:25.221681448,WQ009277,Assam,Rural,Pond,Monsoon,7.57,36.15,243.01,4.87,4.73,29.43,95.61,0.86,0.16,24.65,132.39,25.44,5.9,0.08,500,20,1,1,1,1,1
2024-03-27 12:15:30.302020136,WQ009278,Tripura,Rural,Stream,Pre-Monsoon,7.65,1.23,312.64,5.93,6.23,0.2,0.57,7.0,0.52,96.38,120.14,26.72,30.49,0.37,200,80,0,0,0,0,0
2024-03-27 13:25:35.382358824,WQ009279,Assam,Rural,Spring,Post-Monsoon,7.77,0.42,346.34,7.6,7.03,31.66,79.45,52.32,1.32,63.64,15.0,23.51,3.65,0.53,1000,20,0,0,0,0,0
2024-03-27 14:35:40.462697512,WQ009280,Assam,Rural,Spring,Post-Monsoon,6.45,13.65,488.16,8.11,2.83,41.34,143.04,5.69,0.17,63.88,117.95,28.18,0.44,0.51,1000,100,0,0,0,0,0
2024-03-27 15:45:45.543036200,WQ009281,Meghalaya,Rural,River,Monsoon,5.68,10.29,523.36,3.05,1.04,181.94,440.92,13.85,1.28,31.01,151.26,27.54,5.18,0.13,200,60,1,1,1,1,1
2024-03-27 16:55:50.623374896,WQ009282,Arunachal Pradesh,Rural,River,Monsoon,6.06,1.75,750.3,3.97,0.5,1.56,4.4,5.58,0.23,5.0,47.41,26.44,7.33,0.48,100,20,1,0,0,0,1
2024-03-27 18:05:55.703713584,WQ009283,Manipur,Rural,Spring,Pre-Monsoon,7.22,7.31,672.09,8.32,0.69,157.92,545.61,11.83,0.17,5.0,166.24,23.73,1.93,0.62,50,60,1,1,1,1,1
2024-03-27 19:16:00.784052272,WQ009284,Assam,Rural,Spring,Monsoon,6.34,21.4,510.24,5.16,0.51,101.45,270.89,3.99,0.04,63.58,70.76,31.47,5.81,0.2,50,20,1,1,1,1,1
2024-03-27 20:26:05.864390960,WQ009285,Mizoram,Rural,Well,Monsoon,7.06,14.7,141.68,4.47,0.63,209.81,691.66,5.5,1.05,18.52,135.87,25.14,3.04,0.28,50,40,1,1,1,1,1
2024-03-27 21:36:10.944729648,WQ009286,Manipur,Rural,River,Monsoon,6.69,7.06,550.48,4.9,7.67,20.9,53.78,5.47,0.14,58.46,102.19,28.08,1.47,1.03,50,60,0,0,0,0,0
2024-03-27 22:46:16.025068336,WQ009287,Nagaland,Rural,Hand Pump,Monsoon,5.53,9.67,614.78,6.97,1.92,48.11,107.59,6.52,0.17,53.45,42.05,21.28,0.84,0.08,100,40,1,0,0,0,1
2024-03-27 23:56:21.105407032,WQ009288,Mizoram,Rural,Stream,Pre-Monsoon,7.99,21.68,369.6,7.94,1.58,28.35,69.03,7.12,0.84,58.57,86.01,27.26,1.43,0.05,50,20,0,1,0,1,1
2024-03-28 01:06:26.185745720,WQ009289,Meghalaya,Rural,Spring,Post-Monsoon,6.59,5.35,112.68,6.57,0.72,36.09,86.7,15.2,1.18,46.31,64.75,25.64,11.26,0.59,500,20,0,0,0,0,0
2024-03-28 02:16:31.266084408,WQ009290,Assam,Rural,Pond,Monsoon,7.23,8.85,378.91,6.36,1.94,89.1,304.34,6.03,1.5,38.15,96.47,25.65,14.44,0.8,200,60,1,1,0,1,1
2024-03-28 03:26:36.346423096,WQ009291,Tripura,Rural,Hand Pump,Pre-Monsoon,6.32,8.62,475.2,5.54,12.33,33.09,96.88,1.09,0.58,98.88,130.82,22.75,9.99,0.52,50,80,0,0,0,0,0
2024-03-28 04:36:41.426761784,WQ009292,Tripura,Rural,Stream,Pre-Monsoon,6.3,0.55,384.44,6.12,0.66,133.46,370.26,10.97,1.22,23.49,88.68,27.26,18.44,0.71,100,40,0,1,0,1,1
2024-03-28 05:46:46.507100472,WQ009293,Tripura,Rural,Pond,Post-Monsoon,6.26,2.4,293.26,7.81,0.94,13.35,29.06,50.16,0.29,62.39,120.0,26.6,1.47,0.39,100,60,0,0,0,0,0
2024-03-28 06:56:51.587439160,WQ009294,Tripura,Rural,Stream,Pre-Monsoon,5.85,1.8,339.47,8.8,4.04,15.16,36.01,12.15,1.1,19.62,70.73,27.79,5.64,0.03,100,60,0,0,0,0,0
